ISIC_Detailed,MainActivityDescription,ISIC_Section,Typical_Capital_TZS,Count,Sector_Name
6201,"Designing the structure and content of, and/or writing the computer code necessary to create and implement databases",J,200316000.0,1,Information & communication
6201,Huduma za kitekinologia. kutengeneza software na kusapply vifaa,J,222600000.0,1,Information & communication
6201,INFORMATION TECHNOLOGY(ACT SOLUTION COMPANY LIMITED),J,19398000.0,1,Information & communication
6202,Computer consultancy and computer facilities management activities,J,61799500.0,12,Information & communication
6202,HUDUMA ZA KIDIGITALI,J,17934000.0,1,Information & communication
6202,ICT consultancy activities,J,125956000.0,1,Information & communication
6202,"Planning and designing of computer systems that integrate computer hardware, software and communication technologies",J,87017000.0,1,Information & communication
6202,SUPPORT ERP SYSTEM,J,142024000.0,1,Information & communication
6209,ACT SERVICE,J,30310000.0,1,Information & communication
6209,Activities of  software installation,J,16338000.0,1,Information & communication
6209,HABARI NA MAWASILIANO,J,114016000.0,1,Information & communication
6209,HUDUMA YA MTANDAO,J,19869000.0,1,Information & communication
6209,HUDUMA ZA KITEHAMA,J,12565000.0,1,Information & communication
6209,HUDUMA ZA KITEKNOLOJIA,J,95738000.0,2,Information & communication
6209,Huduma ya utawala,J,22068000.0,1,Information & communication
6209,INFORMATION TECHNOLOGY,J,95386000.0,1,Information & communication
6209,Information and Computer Technology (ICT),J,28714000.0,1,Information & communication
6209,MAWASILIANO,J,31441000.0,1,Information & communication
6209,Other information technology and computer service activities,J,15776000.0,17,Information & communication
6209,SHUGHULI ZA TEHAMA KWENYE MANISPAA,J,29249000.0,1,Information & communication
6209,"Telecom,IT & NETWORKING SOLUTION",J,4453000.0,1,Information & communication
6209,UTENGENEZAJI WA COMPUTER,J,4843000.0,1,Information & communication
6209,UTOAJI HUDUMA ZA TEHAMA,J,4161000.0,1,Information & communication
6209,UTOAJI WA HABARI,J,164088000.0,1,Information & communication
6209,UTOAJI WA HUDUMA YA MAWASILIANO,J,765000.0,1,Information & communication
6209,UTOAJI WA HUDUMA YA TEKNOLOJIA YA KOMPYUTA,J,65457000.0,1,Information & communication
6209,Utoaji wa huduma za mifumo ya kiteknolojia,J,1441000.0,1,Information & communication
6209,WAKALA WA MITANDAO YA SIMU,J,103605000.0,1,Information & communication
6311,Activities of application service provisioning,J,51854000.0,1,Information & communication
6311,"Data processing, hosting and related activities",J,31678500.0,2,Information & communication
6312,Web portals,J,22632000.0,1,Information & communication
6391,News agency activities,J,115064000.0,1,Information & communication
6399,AUTHORISE DEALER/SUPPLIER OF MIDEA,J,23432000.0,1,Information & communication
6399,HUDUMA ZA INFORMATION COMUNICATION TECHNOLOGY,J,25292000.0,1,Information & communication
6399,HUDUMA ZA KITEKNOLOJOA,J,23659000.0,1,Information & communication
6399,ICT CONSULTANT,J,32190000.0,1,Information & communication
6399,IT Consultance,J,45854000.0,1,Information & communication
6399,KUSIMAMIA MAWASILIANO,J,207542000.0,1,Information & communication
6399,KUTOA HUDUMA YA HABARI,J,1153000.0,1,Information & communication
6399,MAWASILIANO,J,3044000.0,1,Information & communication
6399,Other information service activities n.e.c.,J,12114000.0,5,Information & communication
6399,PAYMENT SOLUTIONS,J,28574000.0,1,Information & communication
6399,UTOAJI HUDUMA KWA,J,16430000.0,1,Information & communication
6399,UTOAJI WA HUDUMA ZA TECHNOLOJIA,J,160738000.0,1,Information & communication
6399,WATANGAZAJI WA HABARI KWENYE MITANDAO,J,28362000.0,1,Information & communication
6399,networking,J,16443000.0,1,Information & communication
6411,HUDUMA ZA KIBENKI,K,154213000.0,1,Financial & insurance
6411,Huduma za kifedha na kibenki,K,7400000.0,1,Financial & insurance
6419,BANKING,K,123997000.0,4,Financial & insurance
6419,BANKING SERVICES,K,9648000.0,33,Financial & insurance
6419,BENKI,K,32342000.0,5,Financial & insurance
6419,Bank,K,109987000.0,1,Financial & insurance
6419,COMMERCIAL BANK,K,1723000.0,1,Financial & insurance
6419,HUDUMA YA KUTOA PESA NA KUINGIZA PESA,K,2265000.0,1,Financial & insurance
6419,HUDUMA ZA KIBENKI,K,78354000.0,19,Financial & insurance
6419,HUDUMA ZA KIBENKI MAKAO MAKUU,K,202279000.0,1,Financial & insurance
6419,HUDUMA ZA KIFEDHA,K,112956000.0,7,Financial & insurance
6419,Huduma ya Bima,K,217167000.0,1,Financial & insurance
6419,Mobile Money Agents (Wakala Mobile money),K,153481000.0,1,Financial & insurance
6419,Other monetary intermediation,K,48545000.0,10,Financial & insurance
6419,SHUGHULI ZA KI BENKI,K,3657500.0,4,Financial & insurance
6419,SHUGHULI ZA KIBENKI,K,16292000.0,26,Financial & insurance
6419,SHUGHULI ZA KIFEDHA,K,205497000.0,1,Financial & insurance
6419,UTOAJI HUDUMA YA BANK,K,4280000.0,5,Financial & insurance
6419,UTOAJI WA HUDUMA ZA KIBENKI,K,32268000.0,1,Financial & insurance
6419,UTOAJI WA HUDUMA ZA KIFEDHA,K,37509000.0,2,Financial & insurance
6419,Utoaji wa huduma za kibenki,K,96937500.0,2,Financial & insurance
6419,bank,K,8100000.0,5,Financial & insurance
6420,Activities of holding companies,K,3778000.0,1,Financial & insurance
6420,CONSULTATION ACTIVITIES.,K,195726000.0,1,Financial & insurance
6420,UWEKEZAJI,K,1951000.0,1,Financial & insurance
6430,"Trusts, funds and similar financial entities",K,2906000.0,1,Financial & insurance
6491,Financial leasing,K,25251000.0,1,Financial & insurance
6492,BIMA NA MIKOPO,K,222729000.0,1,Financial & insurance
6492,CHAMA CHA KUSAIDIANA NA KUKOPESHANA,K,1312000.0,1,Financial & insurance
6492,DEBT COLLECTION,K,11076000.0,1,Financial & insurance
6492,HUDAMA ZA MIKOPO,K,70341000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO,K,14885000.0,17,Financial & insurance
6492,HUDUMA YA MIKOPO KWA WAFANYABIASHARA WADOGO,K,10736000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO KWA WAJASILIAMALI,K,136089000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO KWA WAJASIRIA MALI,K,5679000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO KWA WAJASIRIAMALI,K,2324000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO MIDOGO MIDOGO,K,495000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO MIDOGOMIDOGO,K,6204000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO NA RIBA,K,198000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO YA DHARURA,K,9359000.0,1,Financial & insurance
6492,HUDUMA YA MIKOPO YA FEDHA,K,7056000.0,1,Financial & insurance
6492,HUDUMA YA MKOPO WA FEDHA,K,6873000.0,2,Financial & insurance
6492,HUDUMA YA USHIRIKA WA AKIBA NA MIKOPO,K,17617000.0,1,Financial & insurance
6492,HUDUMA YA UTAOAJI MIKOPO,K,1316000.0,1,Financial & insurance
6492,HUDUMA YA UTOAJI  MIKOPO,K,234727000.0,1,Financial & insurance
6492,HUDUMA YA UTOAJI MIKOPO,K,1463000.0,6,Financial & insurance
6492,HUDUMA YA UTOAJI MKOPO YA DHARURA,K,12291000.0,1,Financial & insurance
6492,HUDUMA YA UTOAJI WA MIKOPO,K,5741500.0,6,Financial & insurance
6492,HUDUMA YA UTOAJI WA MIKOPO MIDOMIDO,K,9012000.0,1,Financial & insurance
6492,HUDUMA ZA FEDHA,K,3646000.0,3,Financial & insurance
6492,HUDUMA ZA KIBENKI,K,3593000.0,1,Financial & insurance
6492,HUDUMA ZA KIFEDHA,K,11314000.0,6,Financial & insurance
6492,HUDUMA ZA MIKOPO,K,7222500.0,14,Financial & insurance
6492,HUDUMA ZA MIKOPO KWA WAJASIRIAMALI,K,155604000.0,1,Financial & insurance
6492,HUDUMA ZA MIKOPO MIDOGOMIDOGO,K,5703000.0,1,Financial & insurance
6492,HUDUMA ZA UTOAJI WA MIKOPO,K,685000.0,2,Financial & insurance
6492,Huduma ya ukaguzi wa mahesabu,K,4660000.0,1,Financial & insurance
6492,Huduma ya utoaji wa mikopo kwa wafanyabiashara wadogo,K,156908000.0,1,Financial & insurance
6492,KUENDESHA MIRADI,K,31231000.0,1,Financial & insurance
6492,KUKOPESHA FEDHA,K,183283000.0,1,Financial & insurance
6492,KUKOPESHA WAJASILIAMALI WADOGO,K,6002000.0,1,Financial & insurance
6492,KUTOA HUDUMA YA MIKOPO,K,127622000.0,1,Financial & insurance
6492,KUTOA HUDUMA ZA MIKOPO,K,1591000.0,1,Financial & insurance
6492,KUTOA MIKOPO,K,500000.0,2,Financial & insurance
6492,KUTOA MIKOPO KWA WATU MBALIMBALI,K,79715000.0,1,Financial & insurance
6492,KUTOA MIKOPO YA KIFEDHA,K,435000.0,1,Financial & insurance
6492,KUTOA TAARIFA ZA MIKOPO,K,848000.0,1,Financial & insurance
6492,KUWEKA AKIBA NA UTOAJI WA MIKOPO,K,206537000.0,1,Financial & insurance
6492,KUWEKA NA KUKOPA,K,116699000.0,1,Financial & insurance
6492,MIKOPO,K,4503000.0,7,Financial & insurance
6492,MIKOPO KWA WAJASIRIAMALI,K,2728000.0,3,Financial & insurance
6492,MIKOPO KWA WAJASIRIAMALI WADOGO,K,13680000.0,4,Financial & insurance
6492,MIKOPO MIDOGO MIDOGO KWA WAJASIRIAMALI WADOGO.,K,5225000.0,1,Financial & insurance
6492,MIKOPO WAJASIRIAMALI WADOGO,K,6619000.0,1,Financial & insurance
6492,MIKOPO YA FEDHA,K,4786000.0,16,Financial & insurance
6492,MIKOPO YA KIFEDHA,K,20637500.0,16,Financial & insurance
6492,MIKOPO YA SIMU,K,257000.0,1,Financial & insurance
6492,Microfinance,K,112907000.0,1,Financial & insurance
6492,Mikopo,K,63599000.0,1,Financial & insurance
6492,Other credit granting,K,17925500.0,8,Financial & insurance
6492,Other credit granting activities,K,39463000.0,2,Financial & insurance
6492,SERVICE PROVIDER AND COLLECTION OF DEBTS,K,1752000.0,1,Financial & insurance
6492,UKOPESHAJI PIKIPIKI,K,1621000.0,1,Financial & insurance
6492,UKOPESHAJI WA FEDHA,K,37678000.0,2,Financial & insurance
6492,UKOPESHAJI WA VIFAA VYA SOLA,K,128731000.0,1,Financial & insurance
6492,UPOKEAJI WA AKIBA NA UTOAJI MIKOPO,K,1890000.0,1,Financial & insurance
6492,UTOAJI MIKOPO,K,14360000.0,1,Financial & insurance
6492,UTOAJI MIKOPO KWA WAFANYABIASHARA,K,136762000.0,1,Financial & insurance
6492,UTOAJI MIKOPO KWA WAJASIRIAMALI,K,2942000.0,1,Financial & insurance
6492,UTOAJI MIKOPO MIDOGOMIDOGO,K,1823000.0,1,Financial & insurance
6492,UTOAJI MIKOPO NA BIMA ZA MAGARI,K,1556000.0,1,Financial & insurance
6492,UTOAJI MIKOPO WA WAFANYA BIASHARA NA WAJASIRIAMALI,K,4032000.0,1,Financial & insurance
6492,UTOAJI MIKOPO YA KIFEDHA,K,19908500.0,2,Financial & insurance
6492,UTOAJI NA UKUSANYAJI MIKOPO KWA WANAFUNZI WA ELIMI YA JUU NA KATI,K,135584000.0,1,Financial & insurance
6492,UTOAJI WA HUDUMA YA MIKOPO,K,173500.0,4,Financial & insurance
6492,UTOAJI WA HUDUMA YA MIKOPO KWA JAMII,K,2782000.0,1,Financial & insurance
6492,UTOAJI WA HUDUMA YA MIKOPO KWA MASHIRIKA YA UHIFADHI,K,4189000.0,1,Financial & insurance
6492,UTOAJI WA HUDUMA YA MIKOPO YA FEDHA,K,231820000.0,1,Financial & insurance
6492,UTOAJI WA HUDUMA ZA  MIKOPO,K,1066000.0,1,Financial & insurance
6492,UTOAJI WA HUDUMA ZA AKIBA NA MIKOPO,K,222399000.0,1,Financial & insurance
6492,UTOAJI WA HUDUMA ZA MIKOPO,K,3824000.0,5,Financial & insurance
6492,UTOAJI WA MIKOPO,K,8166000.0,39,Financial & insurance
6492,UTOAJI WA MIKOPO KWA JAMII,K,32658000.0,2,Financial & insurance
6492,UTOAJI WA MIKOPO KWA RIBA,K,3357000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WAFANYA BIASHARA NA WAJASIRIA MALI,K,31891000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WAFANYABIASHARA WADOGO,K,2321000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WAFANYABIASHARA WADOGOWADOGO,K,1315000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WAJASILIAMALI,K,1026000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WAJASIRIA MALI,K,2731000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WAJASIRIAMALI,K,31117500.0,2,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WAJASIRIAMALI WADOGO WADOGO,K,138793000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WAJASIRIAMARI,K,786000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO KWA WATUMISHI,K,9840000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO MBALIMBALI KWENYE JAMII,K,230513000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGO DOGO,K,153049000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGO KWA JAMII,K,12867000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGO KWA WAJASILIAMARI,K,183909000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGO MIDOGO,K,5679000.0,3,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGO MIDOGO  KWA WAJASIRIA MALI,K,66399000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGODOGO,K,1068000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGOMIDOGO,K,2859500.0,4,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGOMIDOGO KWA JAMII,K,1312000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO MIDOGOMIDOGO YA WAJASILIA MALI,K,830000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO YA NYUMBA,K,59694000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO YA WAJASILIA MALI WADOGOWADOGO,K,1139000.0,1,Financial & insurance
6492,UTOAJI WA MIKOPO.,K,129312000.0,1,Financial & insurance
6492,UTOAJI WA MKOPO,K,17335000.0,1,Financial & insurance
6492,UTOAJI WAMIKOPO WA PIKIPIKI NA BAJAJI,K,134305000.0,1,Financial & insurance
6492,UTOAJI WAMIKOPO YENYE RIBA,K,5831000.0,1,Financial & insurance
6492,UWEKAJI NA UKOPESHANAJI WA PESA,K,3240000.0,1,Financial & insurance
6492,UWEZESHAJI WA KIUCHUMI,K,55275000.0,1,Financial & insurance
6492,Utoaji mikopo ya pikipiki na bajaji,K,51207000.0,1,Financial & insurance
6492,Utoaji wa huduma za mikopo ya fedha,K,23947000.0,1,Financial & insurance
6492,Utoaji wa mikopo,K,42543000.0,6,Financial & insurance
6492,WAKALA FEDHA,K,979000.0,1,Financial & insurance
6492,WAKOPESHAJI FEDHA KWA JAMII,K,92073000.0,1,Financial & insurance
6492,WAKOPESHAJI WA FEDHA,K,105000.0,1,Financial & insurance
6492,WATOAJI WA HUDUMA ZA MIKOPO,K,3427500.0,2,Financial & insurance
6492,provision of insurance,K,4484000.0,1,Financial & insurance
6499,HUDUMA YA KIFEDHA,K,8045000.0,1,Financial & insurance
6499,HUDUMA ZA AIRTEL MONEY,K,25283000.0,1,Financial & insurance
6499,HUDUMA ZA FEDHA,K,19376000.0,1,Financial & insurance
6499,HUDUMA ZA KIFEDHA,K,168855000.0,7,Financial & insurance
6499,KUKOPESHA FEDHA,K,1344000.0,1,Financial & insurance
6499,KUTOA MIKOPO,K,119630000.0,1,Financial & insurance
6499,MIKOPO YA FEDHA,K,108447000.0,2,Financial & insurance
6499,MONEY TRANSACTIONS CENTER,K,6550000.0,1,Financial & insurance
6499,Mawakala wa soko la hisa,K,214731000.0,1,Financial & insurance
6499,Monetary intermediation,K,2321000.0,1,Financial & insurance
6499,ONLINE PAYMENTS,K,7425000.0,1,Financial & insurance
6499,Other financial service activities n.e.c.,K,27872000.0,1,Financial & insurance
6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",K,16545000.0,14,Financial & insurance
6499,UKOPESHAJI WA FEDHA,K,50139000.0,1,Financial & insurance
6499,UTETEZI WA MASWALA YA KIBANKI,K,4312000.0,1,Financial & insurance
6499,UTOAJI NA UWEKAJI WA FEDHA,K,54973000.0,1,Financial & insurance
6499,UTOAJI WA HUDUMA ZA KIFEDHA,K,15750000.0,5,Financial & insurance
6499,UTOAJI WA MIKOPO,K,2812000.0,4,Financial & insurance
6499,UWAKALA MKUBWA AIRTEL,K,158433000.0,1,Financial & insurance
6499,UWAKALA NA KUUZA LUKU,K,104876000.0,1,Financial & insurance
6499,UWAKALA WA PESA KWA MITANDAO YA SIMU,K,17048000.0,1,Financial & insurance
6499,UWEZESHAJI WA KIFEDHA,K,144000.0,1,Financial & insurance
6499,UWEZESHAJI WA KIJAMII,K,1505000.0,1,Financial & insurance
6499,Uwakala wa fedha kwa mitandao ya simu na benki,K,33962000.0,1,Financial & insurance
6499,WAKALA WA FEDHA KWA MITANDAO YA SIMU,K,1960000.0,2,Financial & insurance
6499,WAKALA WA HISA,K,159294000.0,1,Financial & insurance
6499,WAKALA WA PESA,K,26679000.0,6,Financial & insurance
6499,WAKALA WA PESA KWA SIMU,K,10339000.0,1,Financial & insurance
6499,WAKALA WA PESA WA SIMU,K,198000.0,1,Financial & insurance
6499,WAKALA WA PESA ZA MITANDAO,K,3524000.0,1,Financial & insurance
6499,Wakala wa pesa,K,12426000.0,1,Financial & insurance
6499,wakala wa fedha za mitandao na benki,K,202000.0,1,Financial & insurance
6511,BIMA,K,133548000.0,2,Financial & insurance
6511,BIMA AINA ZOTE,K,27679000.0,1,Financial & insurance
6511,BIMA YA MAISHA,K,61686500.0,2,Financial & insurance
6511,Life insurance,K,54249500.0,4,Financial & insurance
6511,WAKALA WA BIMA,K,1041000.0,1,Financial & insurance
6512,BIMA,K,99927500.0,2,Financial & insurance
6512,BIMA YA MAGARI,K,90997000.0,1,Financial & insurance
6512,BIMA ZA MAGARI,K,42098000.0,1,Financial & insurance
6512,BIMA ZA MALI,K,119721000.0,1,Financial & insurance
6512,BIMA ZA VYOMBO VYA MOTO,K,2161000.0,1,Financial & insurance
6512,DALALI WA SHUGHULI MBALIMBALI,K,177198000.0,1,Financial & insurance
6512,HUDUMA YA UDALALI WA BIMA,K,35331000.0,1,Financial & insurance
6512,HUDUMA YA UTOAJI WA BIMA,K,1672500.0,2,Financial & insurance
6512,HUDUMA ZA BIMA,K,4570500.0,4,Financial & insurance
6512,HUDUMA ZA BIMA VYOMBO VYOTE VYA MOTO NA  NYUMBA,K,550000.0,1,Financial & insurance
6512,HUDUMA ZA KIFEDHA,K,4504000.0,1,Financial & insurance
6512,HUDUMA ZA KUKATIA BIMA YA MAGARI,K,5850000.0,1,Financial & insurance
6512,HUDUMA ZA MIKOPO,K,6748000.0,1,Financial & insurance
6512,KUKATA BIMA YA MAGARI,K,16352000.0,1,Financial & insurance
6512,Non-life insurance,K,17740000.0,3,Financial & insurance
6512,Other non-life insurance activities n.e.c.,K,104477000.0,1,Financial & insurance
6512,UTOAJI WA HUDUMA ZA BIMA,K,194093000.0,2,Financial & insurance
6512,UTOAJI WA HUFUMA KUDAI MADENI YA WATU KATIKA SEHEMU MBALIMBALI IKIWEMO BANK NK,K,770000.0,1,Financial & insurance
6512,WAKALA WA BIMA ZA VYOMBO VYA MOTO,K,6260000.0,1,Financial & insurance
6512,WAKALA WA SOKO RAHISI,K,7551000.0,1,Financial & insurance
6512,WAKUSANYAJI MADENI MADALALI WA KAMPUNI MBALIMBALI,K,107000.0,1,Financial & insurance
6530,HUDUMA ZA KIJAMII,K,8736000.0,1,Financial & insurance
6611,Administration of financial markets,K,66746000.0,8,Financial & insurance
6612,HUDUMA YA USIMAMIZI WA SHERIA ZA BARABARANI WILAYA TEMEKE,K,56192000.0,1,Financial & insurance
6612,Security and commodity contracts brokerage,K,8628500.0,12,Financial & insurance
6619,BIASHARA YA HUDUMA ZA KIFEDHA,K,338000.0,1,Financial & insurance
6619,CONSULTATION on Finance,K,174250000.0,1,Financial & insurance
6619,ELECTRONIC MONEY TRANSFER,K,64862500.0,2,Financial & insurance
6619,FINANCIAL CONSULTANCY,K,8204000.0,1,Financial & insurance
6619,HADUMA YA FEDHA,K,5714000.0,1,Financial & insurance
6619,HUDUMA YA KUNUNUA NA KUUZA FEDHA ZA KIGENI,K,17474000.0,1,Financial & insurance
6619,HUDUMA YA KUTUMA NA KUTOA PESA,K,268000.0,1,Financial & insurance
6619,HUDUMA YA MIAMALA YA FEDHA,K,12379000.0,1,Financial & insurance
6619,HUDUMA YA MIAMALA YA KIFEDHA,K,161000.0,2,Financial & insurance
6619,HUDUMA YA MIAMALA YA SIMU,K,615500.0,2,Financial & insurance
6619,HUDUMA YA MKOPO WA FEDHA,K,2692000.0,1,Financial & insurance
6619,HUDUMA YA UKWALA WA FEDHA,K,1418000.0,1,Financial & insurance
6619,HUDUMA YA UTOAJI PESA,K,2623000.0,1,Financial & insurance
6619,HUDUMA YA UWAKALA,K,113263000.0,2,Financial & insurance
6619,HUDUMA YA UWAKALA KIFEDHA,K,172000.0,1,Financial & insurance
6619,HUDUMA YA UWAKALA WA FEDHA,K,54961500.0,2,Financial & insurance
6619,HUDUMA YA UWAKALA WA HELA,K,2574500.0,2,Financial & insurance
6619,HUDUMA YA UWAKALA WA PESA,K,31140000.0,1,Financial & insurance
6619,HUDUMA YA WAKALA WA FEDHA,K,41718000.0,1,Financial & insurance
6619,HUDUMA YA WAKALA WA HELA,K,4481000.0,1,Financial & insurance
6619,HUDUMA YA WAKALA WA PESA KWA NJIA YA SIMU,K,6531000.0,1,Financial & insurance
6619,HUDUMA ZA FEDHA,K,15782000.0,9,Financial & insurance
6619,HUDUMA ZA KIBENKI,K,76644000.0,1,Financial & insurance
6619,HUDUMA ZA KIBENKI NA VING'AMUZI,K,2900000.0,1,Financial & insurance
6619,HUDUMA ZA KIFEDA KWA NJIA YA UWAKALA,K,352000.0,1,Financial & insurance
6619,HUDUMA ZA KIFEDHA,K,7482000.0,55,Financial & insurance
6619,HUDUMA ZA KIFEDHA ( UWAKALA ),K,171000.0,1,Financial & insurance
6619,HUDUMA ZA KIFEDHA KUTOA NA KUWEKA,K,132527000.0,1,Financial & insurance
6619,HUDUMA ZA KIFEDHA MTANDAO,K,1368000.0,1,Financial & insurance
6619,HUDUMA ZA KIFEDHA NA MOBILE MONEY,K,51049000.0,1,Financial & insurance
6619,HUDUMA ZA KIFEDHA ZA BANK NA ZA SIMU,K,132000.0,1,Financial & insurance
6619,HUDUMA ZA KIFEZA,K,1803000.0,1,Financial & insurance
